id	status	onde	texto	tipo	defeito	evidencia
ATD-RAIL-06	confere	pages/dashboard.css:270	(fundo de hover)	interação:hover	—	pages/dashboard.css:270
ATD-ITP-01	duplicata	components/ConversationListItem.jsx:206-208, components/ClosedConversationsList.jsx:19	(cartão com fundo mais claro; aria-current)	seleção	— (só se vê atrás do ConversationModal, que abre no mesmo clique; fechar o modal desfaz a seleção, components/ClosedConversationsModal.jsx:29)	mesmo estado de CVM-ENC-08: a variante padrão só é usada no popup Encerrados (ClosedConversationsList.jsx:15-21); 'o fio divisor some' não vale: esse uso passa divided={false} (:20)
ATD-ITP-02	confere	components/ConversationListItem.jsx:208	(fundo de hover)	interação:hover	—	hover:bg-white/[0.04] na 208 (ramo não compacto)
ATD-ITP-04	confere	components/ConversationListItem.jsx:237	"{local}" "{atendente}" "{setor}"	variante	—	fichas nas 237-251 do ramo !compact
ATD-ITP-05	corrigida	components/ConversationListItem.jsx:267-276	"Triagem IA" · " · {motivo}" · "confiança baixa" · "resolvido pela IA"	variante	— (texto diferente da variante compacta: "IA · motivo", "⚠", "Resolvido pela IA")	o JSX quebra em 'Triagem IA' (269) + template ` · ${aiTriageReasonName}`; 'Triagem IA ·' não existe inteiro; confiança baixa na 271, resolvido pela IA na 274
ATD-ITP-07	errada-no-merito	components/ConversationListItem.jsx:292	AUSENTE (o fio nunca é desenhado)	variante	— (código morto: divided nasce true, mas o único uso da variante padrão passa divided={false})	{divided && !selected && …} na 292; a variante padrão só é usada em ClosedConversationsList.jsx:15-21, que passa divided={false} (:20); mesa e Supervisão usam compact (QueueList.jsx:17, MyConversationsList.jsx:15, SupervisionPage.jsx:150)
ATD-DICA-01	confere	components/DicaFlutuante.jsx:63	"{children}" · (caixa em portal, aria-hidden)	interação:tooltip	—	span chat-rail-tip aria-hidden em portal (63-66); aberto por mouseenter/focus (48-51)
ATD-DICA-02	corrigida	components/DicaFlutuante.jsx:61-63	(dica some)	interação:rolando	—	a 36 é o addEventListener do efeito (34-42), que chama esconder; o que some é o portal, que devolve null sem caixa (61)
ATD-AVT-01	corrigida	components/TransferNotice.jsx:21, :36-40	(negrito {quem transferiu}) "transferiu o atendimento de" (negrito {cliente}) "para você." + "Clique para abrir" (role=status aria-live=polite; som se não estiver mudo)	tempo-real	—	div role=status/aria-live nas 21-23; a frase é quebrada por <strong> e {' '} nas 37-38 e "Clique para abrir" está na 40, fora de ±10 da 21; som em hooks/useTransferNotice.js:28
ATD-AVT-02	corrigida	components/TransferNotice.jsx:21, :14	(some sozinho)	tempo-real	não pausa com ponteiro nem foco sobre o aviso: o setTimeout de 9 s (:7, :14) corre sem pausa e leva junto a ação clicável	a 14 é o setTimeout do efeito (:12-16), não JSX; o aviso é o div da 21; não há onMouseEnter/onFocus nem outro clearTimeout; certo pela leitura, por isso sem "(suspeita)"
ATD-AVT-05	corrigida	components/TransferNotice.jsx:36-40, hooks/useTransferNotice.js:21	(o novo substitui o anterior)	variante	o primeiro aviso se perde, sem fila: setNotice troca o objeto inteiro (hooks/useTransferNotice.js:21); o prazo de 9 s só recomeça se a conversa for outra (components/TransferNotice.jsx:12-16)	a 21 do hook é o setNotice dentro do handler onAssigned; o que muda na tela é o texto das 36-40; notice é um estado único (hooks/useTransferNotice.js:14)
ATD-AVT-06	corrigida	components/TransferNotice.jsx:18, hooks/useTransferNotice.js:20	(nenhum aviso, nenhum som)	variante	—	a 20 do hook é a guarda do handler; o "nenhum aviso" é o return null da 18; o claim emite conversation:assigned sem transferredBy (src/api/conversations.routes.js:286)
CV-CAB-01	corrigida	components/ConversationView.jsx:554, :616, :664, :684	(mesa: histórico/SGP/Cliente vão para a barra de contexto; modal: histórico + SGP dentro do cabeçalho, sem "Cliente")	variante	—	"Cliente" é o rótulo da 684, fora de ±10 das refs antigas (e ",616,664" sem ":" nem eram lidas); grupo do modal em :616-630 (!workspace), barra de contexto em :664-689 (workspace)
CV-CAB-04	corrigida	components/ConversationView.jsx:588 (texto em components/ConversationView.jsx:409)	"{nome}" · "{telefone}" · "Conversa"	variante	—	o fallback "Conversa" vem de nameLabel (:409) e é desenhado na 588; separador de alternativas trocado para " · "
CV-CAB-05	corrigida	components/ConversationView.jsx:588	(title = telefone (se há nome) ou o próprio nome)	interação:tooltip	nome longo truncado (truncate) não se lê inteiro por hover: com nome e telefone o title é o telefone (:440, :588), e o painel Cliente também trunca o nome (:218)	title = phoneLine senão nameLabel na 588; phoneLine só existe com nome e telefone (:440); o nome inteiro só está no aria-label do botão (:576) | coordenador: só formato (descrição posta entre parênteses)
CV-CAB-10	corrigida	components/ConversationView.jsx:591 (texto em components/ConversationView.jsx:152)	AUSENTE (cai em "Em espera")	variante	sem rótulo próprio: campanha silenciosa aparece como "Em espera" e ganha "Assumir" (isUnassigned só olha 'closed') (suspeita)	a 152 é o return do helper conversationStatus; a ficha é desenhada na 591; 'silent' nasce sem atendente e sem triagem (src/campaigns/campaign-processor.js:35) e só admin/gerente lê (src/api/conversations.routes.js:241)
CV-CAB-12	corrigida	components/ConversationView.jsx:595	"{telefone}"	variante	telefone cru, sem formatPhone (formatado só em :599, via :444)	secondLine = canal senão phoneLine (:441), e phoneLine é o contactPhoneNumber sem formatação (:440); formatPhone só em statusPhone (:444); certo pela leitura, sem "(suspeita)"
CV-CAB-14	confere	components/ConversationView.jsx:596-601	"· {telefone formatado}"	variante	—	statusPhone (formatPhone, :444) só com nome, telefone e canal; "·" aria-hidden na 598 e telefone na 599
CV-CAB-16	confere	components/ConversationView.jsx:608	"{cidade}"	responsivo	—	hidden @min-[880px]:inline-flex na 608, contêiner @container na 556
CV-CAB-17	confere	components/ConversationView.jsx:609	"{setor}"	responsivo	—	hidden @min-[620px]:inline-flex na 609, contêiner na 556
CV-CAB-18	confere	components/ConversationView.jsx:170	(title = texto da ficha)	interação:tooltip	—	title = prop title senão children string (:170); a ficha de protocolo passa title próprio (:606, ver CV-CAB-15) | coordenador: só formato (descrição posta entre parênteses)
CV-CAB-19	confere	components/ConversationView.jsx:556,565	(ações na 2ª linha)	responsivo	—	flex-wrap no cabeçalho (:556) e identidade min-w-[240px] flex-[1_1_240px] (:565)
CV-CAB-21	corrigida	components/ConversationView.jsx:620	(aria-expanded=true)	expandido	aberto só por aria: o botão não muda visualmente (HeaderIconButton :180-195 não tem classe ligada a expanded e nenhuma folha estiliza aria-expanded nele)	className fixo na 190; aria-expanded só aparece em reports.css, settings.css, channels-polish.css e supervision.css; certo pela leitura
CV-CAB-23	confere	components/ConversationView.jsx:632	AUSENTE	salvando	botão não desabilita nem mostra "Assumindo…"; clique duplo possível; sucesso só aparece quando o socket atualiza a conversa	botão da 632 sem disabled nem estado; handleClaim (:517-523) só faz await e avisar; a conversa muda quando as listas se atualizam por socket (pages/DashboardPage.jsx:115, pages/SupervisionPage.jsx:437)
CV-CAB-24	corrigida	components/ConversationView.jsx:993 (texto em components/ConversationView.jsx:521, utils/errorMessages.js:32, components/ui/AlertDialog.jsx:10)	"Não foi possível assumir este atendimento." · "Este atendimento já foi assumido por outra pessoa ou já foi encerrado." (ou outro erro traduzido) + título "Aviso" e botão "Entendi"	erro	—	a 521 é o catch (avisar); o diálogo é {alertDialog} na 993; tradução em utils/errorMessages.js:32; título e botão são os padrões de components/ui/AlertDialog.jsx:10
CV-CAB-27	corrigida	components/ConversationView.jsx:641	(abre o TransferModal da tela que monta a conversa)	interação:abrir modal	—	onClick da 641 chama onTransferClick; a Supervisão passa setTransferringId (pages/SupervisionPage.jsx:696) e Encerrados uma função vazia (components/ClosedConversationsModal.jsx:30) | coordenador: texto '—' fora da convenção, trocado por descrição
CV-CAB-30	corrigida	components/ConversationView.jsx:637-660, :401	(Transferir e Encerrar, sem Assumir e sem compositor; o aviso que falta está em CV-ROD-03)	variante	—	a 401 é a variável derivada isAdmin; os botões são desenhados em :637-660; sem compositor porque o rodapé exige isMine (:883)
CV-CAB-31	corrigida	components/ConversationView.jsx:637, :591 (texto em components/ConversationView.jsx:149)	(nenhum botão de ação; só a ficha "Encerrado")	variante	—	"Encerrado" vem de conversationStatus (:149), desenhado na 591; com status closed isMine, isUnassigned e isAdmin são falsos (:273, :400-401), então :631 e :637 não renderizam
CV-CAB-32	confere	components/ConversationView.jsx:574	(mesmo modal; decisão de produto em aberto, não é bug)	variante	—	onClick da 574 abre o EditContactModal (:965-978) sem olhar status nem dono
CV-CTX-01	corrigida	components/ConversationView.jsx:665 (texto em components/ConversationView.jsx:141, components/ConversationView.jsx:149-152)	"{setor}" · "WhatsApp · {canal}" · "{telefone}" · "{status}"	variante	—	rótulo = sectorName senão secondLine senão status.label (:665); "WhatsApp ·" vem de channelLine (:141); sem canal a 2ª linha é o telefone cru (:440-441); o status pode ser qualquer um de :149-152, não só "Em espera"
CV-CTX-03	corrigida	components/ConversationView.jsx:671-675	"SGP" (aria-expanded)	expandido	sem estilo de ativo: HeaderIconButton (:190) e .chat-workspace-context-actions button (pages/dashboard.css:146) não olham aria-expanded	nenhuma regra com aria-expanded em dashboard.css, index.css ou overlays.css; certo pela leitura
CV-CTX-05	corrigida	components/ConversationView.jsx:994-1013, :680-681	(abrir Cliente fecha o SGP; com o SGP aberto o painel Cliente não é montado)	interação:alternar painel	com o SGP por cima, "Cliente" segue aria-expanded=true e aria-controls aponta para conv-painel-cliente, que não está na página (:677, :1009-1010); fechar o SGP traz o Cliente de volta	a troca é o ternário :994/:1009 (SGP na frente, Cliente só no else); abrir Cliente fecha o SGP (:681), mas abrir o SGP não mexe em customerPanelOpen (:672); a E1 empurrou o fim do bloco para 1013 | coordenador: texto '—' trocado por descrição
CV-PNL-01	corrigida	components/ConversationView.jsx:994-1008, components/SgpLookupPanel.jsx:294, components/SgpLookupPanel.jsx:328-333, components/ConversationView.jsx:375, components/SgpLookupPanel.jsx:268-273	(painel "Consultar SGP" em "Buscando no SGP…")	variante	em modo alternado (tela estreita, ou modal com menos de 688px) o painel aberto sozinho substitui a conversa: pages/dashboard.css:220 esconde as mensagens e o foco vai para "Voltar à conversa" (:344-346); o atendente abre o cliente e vê o SGP	com a E1 o painel remonta por conversa (key :999) e o efeito :268-275 busca na montagem; :375 abre para todo contato com documento sem olhar o modo (:316-317); "Consultar SGP" na 294 e "Buscando no SGP…" na 331
CV-PNL-02	corrigida	pages/dashboard.css:208-216, components/ConversationView.jsx:995, components/ConversationView.jsx:1010, components/ConversationView.jsx:315-317	(painel à direita da conversa)	responsivo	—	a 315-316 são variáveis derivadas; a coluna de 268px é .conv-raiz > .conv-painel-slot (dashboard.css:208-216) nos slots 995 (SGP) e 1010 (Cliente); 688 = PAINEL 268 + CONVERSA_MINIMA 420 (hooks/useWorkspaceLayout.js:5, :8); o intervalo :994-1010 cortava o fim do Cliente depois da E1
CV-PNL-04	corrigida	components/ConversationView.jsx:988, :344-346	(o foco vai para o botão) "Voltar à conversa"	interação:foco	—	a 344-346 é o efeito; o alvo do foco é o botão "Voltar à conversa" (ref voltarRef) na 988 | coordenador: texto '—' trocado; literal na 990
CV-PNL-05	corrigida	components/ConversationView.jsx:994-1013, :330-340	(o painel fecha e o foco volta ao botão que o abriu)	interação:teclado ESC	no modal (Supervisão, Encerrados) não funciona: o próprio diálogo tem data-dialog (components/ui/Dialog.jsx:295), a guarda :334 sai sempre e o ESC da pilha (components/ui/dialogStack.js:42-50) fecha a conversa inteira em vez do painel	o efeito :330-340 não é JSX; o que fecha são os painéis :994-1013; ConversationModal não desliga closeOnEsc (components/ConversationModal.jsx:11-26) | coordenador: texto '—' trocado por descrição
CV-PNL-06	corrigida	components/ConversationView.jsx:212, :1005, :1011, components/SgpLookupPanel.jsx:296-304	(o painel fecha)	interação:fechar painel	o foco não volta ao gatilho: os onClose (:1005, :1011) só mudam estado, o "×" some (o SGP desmonta; o Cliente vira display:none, pages/dashboard.css:183-184) e o foco cai no body; só ESC e "Voltar à conversa" devolvem (:319-325)	com a E1 as refs 1002/1008 viraram onSendPix e </div>; os "×" são components/SgpLookupPanel.jsx:296-304 e :212; certo pela leitura | coordenador: texto '—' trocado por descrição
CV-PNL-07	corrigida	components/ConversationView.jsx:1009-1013	(sem painel Cliente; no modal os dados ficam no ConversationInfoPanel)	variante	—	com a E1 a 1006 virou initialCpf; o ramo "workspace ? … : null" das 1009-1013 não monta Cliente no modal; os dados ficam no ConversationInfoPanel (components/ConversationModal.jsx:30) | coordenador: texto '—' trocado por descrição
CV-CLI-04	corrigida	components/ConversationView.jsx:228-233 (texto em components/ConversationView.jsx:200-206)	"Atendimento": "Telefone" · "Cidade" · "Setor" · "Atendente" · "Protocolo"	variante	telefone cru, sem formatPhone (:201)	os rótulos vêm do array rows (:200-206), a mais de 10 linhas do desenho; contactPhoneNumber entra direto na 201; certo pela leitura
CV-CLI-05	confere	components/ConversationView.jsx:228	(seção some)	vazio	—	rows filtra valores vazios (:206) e a seção só existe com rows.length > 0 (:228)
CV-TL-03	confere	components/ConversationView.jsx:702-716	"Não foi possível carregar as mensagens deste atendimento." + "Tentar de novo" (role=alert)	erro-com-retry	—	div role=alert na 703-704, texto na 707 e "Tentar de novo" na 713, fora de ±10 da 702 que abria o intervalo; onClick reloadMessages na 710 | coordenador: a faixa original 702-716 já cobria o role=alert (704), o texto (707) e o "Tentar de novo" (713); mantida
CV-TL-05	confere	components/ConversationView.jsx:741	AUSENTE	vazio	estado vazio ausente: só o aviso fixo do topo; e o 1º quadro é 'ready' com lista vazia (status nasce 'ready', useConversationMessages.js:27)	timeline.map (:741) sem ramo vazio; status nasce 'ready' (hooks/useConversationMessages.js:27) e só vira 'loading' no efeito (:51)
